drug_a_name,drug_b_name,cell,synergy
DB00755,DB00398,U251MG,14.73
DB04868,DB00648,K562,-1.54
DB00290,DB00530,SNB19,-4.69
DB00481,DB00694,OVCAR8,2.34
DB00928,DB00648,PC3,-0.89
DB00648,DB00724,A498,-0.69
DB00544,DB01143,COLO205,2.76
DB06813,DB00563,OVCAR8,0.91
DB00619,DB00437,UACC257,-0.83
DB01254,DB00563,UACC257,-1.06
DB00987,DB00928,HCT15,-10.19
DB01254,DB00724,A549,-3.57
DB00724,DB00188,HS578T,-2.06
DB00947,DB00928,IGROV1,-1.17
DB06813,DB01033,NCIH226,-1.86
DB00481,DB08828,MDAMB468,-2.49
DB00563,DB00553,NCIH226,-4.65
DB04868,DB00928,786O,-7.93
DB00755,DB01229,OVCAR4,8.71
DB00481,DB00851,SKMEL2,4.37
DB01259,DB01033,T47D,-9.49
DB00755,DB00947,NCIH322,-1.05
DB01006,DB00398,RPMI8226,0.92
DB00987,DB01254,CAKI1,-1.14
DB00675,DB00724,A498,-2.54
DB01073,DB01041,SKMEL28,-3.03
DB00755,DB01259,OVCAR4,1.33
DB08881,DB01143,NCIH322,6.89
DB01041,DB01169,786O,-3.13
DB00755,DB04845,OVCAR4,8.32
DB00755,DB00928,A549,-6.74
DB00619,DB01030,NCIH522,-9.03
DB00755,DB01217,SKMEL28,3.3
DB01073,DB00290,786O,-4.75
DB01229,DB00553,T47D,-2.37
DB01030,DB04845,KM12,-9.38
DB01103,DB00188,MOLT4,-2.19
DB00290,DB01103,HCT116,2.36
DB00563,DB04868,OVCAR4,0.07
DB00482,DB00437,KM12,5.76
DB00563,DB01030,HL60,-1.2
DB01254,DB01103,CAKI1,-5.47
DB01268,DB00648,RPMI8226,-1.32
DB01073,DB01005,UACC257,-0.99
DB01229,DB01033,MCF7,-11.38
DB01033,DB00724,CAKI1,-1.86
DB01229,DB01259,DU145,14.63
DB06813,DB00724,OVCAR8,-1.26
DB00563,DB04868,SW620,4.45
DB01254,DB00553,SKOV3,-6.64
DB00987,DB00755,NCIH322,-5.37
DB00290,DB01033,U251MG,-6.67
DB00755,DB01030,SKMEL28,-9.35
DB04868,DB00928,HCT15,-6.49
DB00553,DB00530,HCT116,4
DB00642,DB00290,MOLT4,4.87
DB01254,DB01268,NCIH226,2.77
DB00648,DB00530,IGROV1,1.93
DB01268,DB01033,NCIH23,-10.86
DB00482,DB00724,A498,-0.14
DB00398,DB00262,OVCAR8,1.22
DB01229,DB00563,MALME3M,-3.6
DB01229,DB00437,SKMEL28,-0.13
DB01005,DB00398,NCIH226,-0.15
DB01229,DB01030,DU145,-0.6
DB01268,DB00399,SKMEL2,4.98
DB01041,DB00553,NCIH226,-0.13
DB01268,DB01169,SKMEL28,-2.06
DB00947,DB04845,SKOV3,1.62
DB04868,DB01217,HCT15,10.06
DB00290,DB00648,HL60,16.65
DB00755,DB00947,DU145,1.2
DB01268,DB01143,HCT116,-3.3
DB01005,DB00724,IGROV1,-1.7
DB00675,DB04845,NCIH23,7.22
DB01259,DB00188,HL60,2.42
DB00481,DB00563,KM12,4.95
DB01268,DB01103,NCIH226,-5.99
DB01268,DB00724,UACC62,-0.49
DB00947,DB00928,HT29,0.33
DB01268,DB00947,KM12,2.18
DB01254,DB00398,K562,5.16
DB01217,DB00262,MDAMB468,-0.34
DB00947,DB01143,T47D,-0.87
DB00481,DB06589,DU145,13.8
DB00399,DB01041,UACC62,-0.91
DB01006,DB00437,T47D,-3.42
DB00675,DB00928,SKMEL28,-3.81
DB00928,DB00437,OVCAR4,0.38
DB01005,DB04868,MCF7,-2.52
DB00947,DB04845,HCT116,1.93
DB01005,DB00398,SF295,-1.78
DB00481,DB00724,NCIH460,-0.6
DB00262,DB04845,T47D,2.74
DB01073,DB01254,PC3,-4.36
DB00481,DB01073,A498,-0.04
DB06813,DB01041,KM12,-0.69
DB00262,DB00188,HCT116,-5.94
DB00480,DB00563,U251MG,-4.15
DB00755,DB01033,UACC62,-7.04
DB00648,DB01217,SF295,2.76
DB01259,DB00399,NCIH522,-5.27
DB01033,DB00188,KM12,-7.35
DB01143,DB01169,OVCAR8,-2.03
DB00399,DB04845,T47D,-0.57
DB00398,DB01041,T47D,2.89
DB00398,DB04845,MALME3M,-1.47
DB01006,DB01143,MDAMB231,4.72
DB01041,DB00530,786O,2.93
DB00563,DB00482,RPMI8226,-9.98
DB01073,DB00262,OVCAR4,-0.12
DB00290,DB01033,SKMEL2,6.54
DB01248,DB00262,IGROV1,-4.5
DB01033,DB01103,OVCAR4,-1.64
DB01204,DB00563,IGROV1,-6.06
DB00481,DB00399,SKMEL28,3.27
DB01073,DB01268,MDAMB468,0.53
DB00619,DB00290,SW620,0.86
DB01248,DB01259,A498,3.68
DB06813,DB00437,OVCAR4,-2.26
DB01217,DB01103,A498,-1.94
DB01248,DB00724,T47D,-4.71
DB00399,DB00563,BT549,-3.52
DB04868,DB00553,LOXIMVI,10.4
DB01005,DB04845,MALME3M,-1.52
DB00553,DB00262,RPMI8226,-5.16
DB04868,DB00262,NCIH23,-5.4
DB00481,DB01206,SW620,5.12
DB00290,DB00947,HS578T,-10.7
DB00290,DB00648,HCT15,13.12
DB00482,DB00755,HT29,-8.06
DB00481,DB01041,SW620,1.93
DB01006,DB01041,MDAMB231,-0.34
DB00675,DB01169,HL60,7.33
DB01268,DB00290,HCT116,3.7
DB00481,DB00928,SF295,-0.16
DB06813,DB01169,IGROV1,1.95
DB00553,DB00530,SKMEL5,-7.46
DB00648,DB00530,K562,-1.58
DB01005,DB01103,U251MG,-4.09
DB01217,DB01169,HCT116,-0.65
DB00648,DB00947,U251MG,1.28
DB01259,DB01030,NCIH322,-3.42
DB00928,DB04845,DU145,-1.7
DB01033,DB01030,786O,-4.51
DB01248,DB01030,LOXIMVI,-3.31
DB01006,DB01248,COLO205,-1.63
DB01103,DB00188,NCIH522,-0.41
DB00437,DB01143,ACHN,3.02
DB01204,DB01254,HS578T,2.81
DB00481,DB00398,OVCAR4,-7.3
DB00481,DB01006,ACHN,-2.41
DB00987,DB00530,KM12,-9.91
DB01248,DB01268,A549,8.61
DB01268,DB01005,HCT15,-3.97
DB00947,DB01030,HT29,-3.28
DB01248,DB00398,IGROV1,13.15
DB00642,DB00563,A498,-10.79
DB00755,DB00724,MALME3M,0.5
DB00619,DB00398,U251MG,-0.85
DB01217,DB00262,MOLT4,-6.5
DB04868,DB00399,BT549,4.42
DB01268,DB00262,MDAMB231,5.22
DB01229,DB01169,A549,4.05
DB04868,DB00530,SW620,-0.19
DB00482,DB01073,T47D,-1.03
DB00398,DB01033,MDAMB468,-0.26
DB00928,DB00563,T47D,-2.67
DB01259,DB00399,HS578T,1.23
DB00675,DB00398,OVCAR4,1.33
DB01254,DB01103,HCT116,-1.06
DB00399,DB00437,PC3,-3.24
DB00481,DB00317,NCIH522,-1.89
DB01254,DB01259,MOLT4,-1.21
DB00481,DB01143,UACC62,1.56
DB01229,DB00563,NCIH522,1.33
DB00619,DB01005,HT29,0.04
DB04845,DB00530,ACHN,16.31
DB01006,DB00553,UACC62,0.34
DB00947,DB00928,ACHN,-4.49
DB01217,DB00724,DU145,-0.8
DB00987,DB01229,MDAMB231,-1.93
DB01041,DB00553,IGROV1,-1.26
DB01248,DB01005,SW620,-3.19
DB04868,DB00188,NCIH322,-6.1
DB01248,DB01103,K562,-3.22
DB00947,DB00399,NCIH460,-1.73
DB00481,DB00642,A498,-2.46
DB00399,DB00188,MOLT4,-3.39
DB01229,DB01030,UACC257,-11.12
DB01073,DB01103,SF295,-1.69
DB00987,DB01217,HL60,-3.07
DB00482,DB00648,HL60,-6.95
DB00437,DB04845,SNB19,0.38
DB01217,DB04845,T47D,4.89
DB00482,DB04845,DU145,2.58
DB00399,DB01033,NCIH522,-0.8
DB00481,DB00947,LOXIMVI,-1.65
DB00290,DB00648,ACHN,14.78
DB00290,DB00563,BT549,-6.86
DB00755,DB04845,NCIH460,8.65
DB00648,DB04845,ACHN,3.2
DB00619,DB01033,T47D,-5.21
DB01073,DB01259,SF295,2.12
DB00481,DB01005,MDAMB468,0.82
DB00648,DB00947,UACC62,4.67
DB01259,DB00437,CAKI1,-4.91
DB00398,DB00563,NCIH23,13.1
DB00928,DB01143,NCIH23,-2.43
DB00755,DB01248,HCT116,26.49
DB01033,DB00188,SW620,-5.8
DB01143,DB00530,UACC62,3.34
DB01254,DB00530,RPMI8226,2.23
DB01033,DB00530,A498,-6.38
DB01229,DB01248,PC3,1.76
DB00398,DB00399,LOXIMVI,-2.03
DB01006,DB00648,U251MG,-1.79
DB00481,DB00694,NCIH23,3.76
DB00482,DB00987,HL60,2.17
DB00398,DB01041,IGROV1,3.89
DB01006,DB01169,SKOV3,-4.27
DB01229,DB00928,ACHN,-9.5
DB00444,DB01143,HCT15,0.61
DB01268,DB01033,COLO205,-9.57
DB01229,DB01268,MCF7,-3.46
DB01204,DB00290,RPMI8226,4.48
DB00563,DB01169,MCF7,-13.51
DB04868,DB01143,NCIH23,-5.31
DB01229,DB01217,MCF7,-1.35
DB01006,DB01033,UACC62,-1.11
DB00481,DB00694,HL60,13.43
DB01005,DB01041,MALME3M,-0.57
DB00947,DB04845,MDAMB468,3.75
DB00755,DB04868,A549,-1.6
DB00544,DB01254,NCIH226,-2.17
DB01268,DB01041,MDAMB468,-1.08
DB00987,DB01268,LOXIMVI,-5.86
DB00947,DB01169,IGROV1,0.81
DB01254,DB00290,SF295,-3.01
DB01006,DB01268,MDAMB468,-0.14
DB00481,DB00694,BT549,2.36
DB00481,DB01073,MOLT4,5.41
DB00553,DB00188,NCIH322,-4.11
DB00290,DB04845,KM12,0.03
DB01259,DB00947,CAKI1,-2.59
DB01268,DB00947,NCIH460,-0.41
DB01229,DB01103,CAKI1,-2.96
DB00675,DB01217,NCIH460,-2.75
DB00480,DB00563,OVCAR4,1.23
DB00482,DB00648,UACC257,6.43
DB00755,DB01005,K562,-7.37
DB04868,DB06813,SNB19,0.62
DB01006,DB01254,U251MG,3.33
DB00648,DB00437,DU145,2.69
DB00290,DB01103,NCIH322,-4.06
DB04868,DB01103,SKMEL2,-3.86
DB01073,DB01103,ACHN,-0.14
DB00675,DB04868,HCT116,1.74
DB00399,DB00563,ACHN,-0.63
DB00947,DB01103,RPMI8226,-5.56
DB01229,DB00724,SF295,-0.72
DB01254,DB01103,MDAMB468,-6.46
DB00437,DB04845,NCIH226,0.12
DB01006,DB00987,IGROV1,0.11
DB00481,DB00351,RPMI8226,3.35
DB00619,DB01248,SW620,14.4
DB00619,DB00398,SKMEL5,-5.55
DB01229,DB00563,IGROV1,0.57
DB01006,DB00530,NCIH522,-1.76
DB00928,DB00530,NCIH226,-8.34
DB00482,DB00755,BT549,3.04
DB00563,DB01169,DU145,-4.59
DB00290,DB00398,MALME3M,-3.05
DB00563,DB01073,SNB19,-7.39
DB00928,DB01268,LOXIMVI,-2.03
DB00987,DB00675,UACC62,-3.54
DB06813,DB00262,HS578T,-5.34
DB01268,DB00724,HT29,0.38
DB06813,DB01169,K562,1.2
DB00482,DB01033,A498,-3.65
DB01259,DB01169,NCIH322,-7.48
DB01217,DB01169,ACHN,-1.04
DB00482,DB00530,A498,2.06
DB00290,DB01033,KM12,-10.46
DB01248,DB01169,MALME3M,3.69
DB01041,DB01169,MCF7,-6.57
DB00481,DB05294,NCIH460,3.07
DB00947,DB06813,NCIH522,-0.76
DB01006,DB00947,LOXIMVI,3.51
DB00619,DB00399,HCT116,2.56
DB04868,DB00437,NCIH322,0.61
DB00619,DB04868,NCIH23,-0.33
DB00481,DB00563,IGROV1,-6.01
DB00947,DB00437,A498,-0.69
DB00619,DB00530,NCIH23,1.08
DB00675,DB01259,SKOV3,-2.59
DB00619,DB01169,MALME3M,-1.61
DB00482,DB01169,NCIH322,0.28
DB01259,DB00399,OVCAR4,1.85
DB01248,DB00290,ACHN,-2.26
DB00928,DB00648,UACC62,-2.75
DB01041,DB01169,SKMEL2,0.39
DB01006,DB01143,SF295,0.91
DB00987,DB04868,CAKI1,9.27
DB01217,DB00437,SNB19,0.16
DB00399,DB00563,NCIH23,-0.58
DB04845,DB00530,OVCAR8,19.26
DB00851,DB01254,SKOV3,-1.11
DB04868,DB01143,HS578T,4.33
DB04868,DB00399,SKMEL28,-1.01
DB01217,DB00928,COLO205,0.14
DB00755,DB01259,MDAMB468,-0.62
DB00290,DB00398,UACC257,-0.19
DB01254,DB00724,NCIH226,-0.33
DB01254,DB01030,SKMEL5,-2.37
DB01103,DB00262,KM12,-9.49
DB00399,DB00290,HCT116,4.71
DB01033,DB01041,MCF7,-2.23
DB00619,DB01268,NCIH226,3.2
DB04868,DB01030,PC3,-6.04
DB00290,DB01033,HT29,0.86
DB06813,DB00188,BT549,2
DB01006,DB00553,HL60,4.03
DB00399,DB01033,SKOV3,-4.8
DB00398,DB01033,MALME3M,-3.07
DB00619,DB00648,HS578T,-0.31
DB00851,DB01143,DU145,-5.76
DB00947,DB00437,786O,1.09
DB01103,DB00188,HS578T,-1.3
DB00987,DB01030,IGROV1,-7.95
DB00482,DB00399,RPMI8226,-5.53
DB00851,DB00563,NCIH460,-3.88
DB01268,DB06813,DU145,-4.18
DB00553,DB01030,HT29,-13.31
DB01259,DB01033,BT549,-16.61
DB01217,DB01030,PC3,-2.11
DB00290,DB01143,SKMEL5,-6.29
DB04868,DB01268,MALME3M,7.09
DB01259,DB04845,SNB19,3.64
DB00987,DB01169,CAKI1,-3.88
DB00482,DB01073,SKOV3,-5.27
DB00987,DB01268,A549,-1.99
DB01006,DB01268,SF295,4.09
DB00928,DB01254,UACC257,-2.06
DB01143,DB01169,A498,2.64
DB01254,DB00563,HCT116,0.72
DB00482,DB00675,OVCAR8,-1.23
DB00947,DB00724,HT29,1.98
DB01248,DB00262,UACC62,-7.82
DB01005,DB00724,NCIH460,-1.18
DB00619,DB01254,MALME3M,-1.23
DB00851,DB01254,NCIH226,-4.46
DB01229,DB00188,U251MG,-3.21
DB01259,DB01217,ACHN,-1.83
DB00399,DB00530,HCT15,2.03
DB00619,DB01229,MDAMB468,9.45
DB01005,DB01030,ACHN,-1.56
DB00619,DB01254,DU145,6.63
DB01006,DB06813,HS578T,4.61
DB01259,DB01103,DU145,-7.55
DB00947,DB01248,NCIH522,18.04
DB06813,DB01169,SKOV3,-3.22
DB00317,DB01143,NCIH522,-6.46
DB00351,DB01005,BT549,-1.85
DB00481,DB01033,HT29,3.35
DB00481,DB05812,A549,-0.43
DB00642,DB00290,DU145,-4.03
DB01254,DB00724,HL60,-8.89
DB01268,DB00437,NCIH226,-1.73
DB00563,DB01030,A549,-7.08
DB00928,DB01005,OVCAR4,-7.34
DB00987,DB01005,NCIH322,-1.83
DB00481,DB00642,NCIH460,1.75
DB01259,DB00563,BT549,-5.17
DB01259,DB00648,HS578T,1.07
DB01006,DB04868,U251MG,-1.08
DB04868,DB00262,KM12,-5.05
DB00482,DB00398,COLO205,9.38
DB01073,DB01103,NCIH23,-8.37
DB00398,DB00188,DU145,1.88
DB00188,DB01169,MDAMB468,-2.31
DB01005,DB00398,SKMEL2,4
DB01268,DB00290,U251MG,-0.86
DB01041,DB01030,SNB19,-11.8
DB06813,DB00262,SF295,2.42
DB00619,DB00262,A498,-1.85
DB00648,DB00530,A498,-4.85
DB01073,DB00648,HS578T,-1.76
DB01254,DB00188,MOLT4,-1.84
DB00675,DB00530,NCIH460,3.07
DB00619,DB00262,SW620,-0.71
DB00290,DB00563,NCIH23,-7.6
DB00675,DB06813,SKMEL5,-2.43
DB04868,DB00437,PC3,0.63
DB00563,DB01073,CAKI1,-3.77
DB01259,DB00262,MDAMB231,-4.66
DB00481,DB00290,BT549,1.78
DB00482,DB01033,SKMEL5,-5.46
DB01073,DB01033,MCF7,1.36
DB00481,DB00553,DU145,-0.54
DB01006,DB00947,HT29,-4.46
DB01217,DB04845,SKMEL28,5.98
DB00317,DB00290,HCT15,-4.91
DB00351,DB01254,UACC257,3.96
DB00947,DB06813,MDAMB468,2.64
DB01143,DB01030,OVCAR4,-1.6
DB00317,DB00290,SKMEL5,0.9
DB01073,DB01030,SNB19,-8.29
DB00755,DB00928,HCT15,-6.41
DB00563,DB01033,MCF7,-1.71
DB00530,DB00188,U251MG,3.54
DB00755,DB00398,COLO205,4.7
DB04868,DB01030,DU145,3.34
DB01229,DB00398,OVCAR4,-3.34
DB01259,DB00262,HCT116,-2.6
DB00437,DB01169,HCT116,0.39
DB00755,DB01248,A498,11.4
DB00619,DB00399,SF295,4.76
DB00619,DB01217,MALME3M,3.81
DB00987,DB01041,MDAMB468,-6.95
DB00928,DB00530,OVCAR4,-10.48
DB01005,DB04868,PC3,-1.15
DB01268,DB00648,SW620,-4.49
DB00755,DB00553,HCT116,0.89
DB00290,DB00530,MCF7,-4.16
DB01268,DB01033,SKOV3,0.32
DB00481,DB01217,CAKI1,-0.11
DB00262,DB01143,DU145,1.53
DB04868,DB01169,NCIH226,-0.17
DB00755,DB01229,UACC257,0.32
DB01033,DB00437,NCIH522,2.01
DB00987,DB00724,U251MG,-9.43
DB00619,DB01217,RPMI8226,-7.95
DB00481,DB00351,OVCAR4,-1.33
DB01217,DB04868,CAKI1,8.43
DB01073,DB04868,HL60,1.99
DB01248,DB00553,HCT116,-12.28
DB00987,DB01143,SKOV3,-4.75
DB01005,DB04868,SNB19,-2.04
DB00481,DB04845,OVCAR4,-1.85
DB00482,DB01030,SNB19,0.64
DB01254,DB01217,RPMI8226,5.8
DB00928,DB01103,T47D,1.82
DB00481,DB08865,K562,-1.66
DB00619,DB01229,MALME3M,-0.92
DB06813,DB04845,UACC62,7.41
DB00947,DB01041,PC3,0.76
DB00987,DB01254,NCIH23,-0.27
DB01268,DB00262,NCIH322,1.06
DB01259,DB00553,A549,-0.52
DB06813,DB01103,OVCAR8,-9
DB00398,DB01041,KM12,-3.44
DB00928,DB01041,RPMI8226,1.56
DB00563,DB00437,A549,1.19
DB00724,DB00530,LOXIMVI,-2.06
DB00399,DB04845,NCIH226,0.74
DB00928,DB00530,DU145,-5.32
DB00399,DB01143,MOLT4,0.69
DB01229,DB06813,NCIH23,4.91
DB01268,DB00563,MOLT4,-0.12
DB00675,DB01217,ACHN,-1.91
DB01143,DB01169,SNB19,3.66
DB00987,DB01217,LOXIMVI,3.3
DB01229,DB01033,SKMEL5,-5.68
DB00694,DB01143,SKMEL2,-3.75
DB00563,DB00619,HCT116,4.2
DB00553,DB00724,HCT116,4.88
DB00481,DB00544,MOLT4,0.22
DB00563,DB00262,786O,-11.89
DB00675,DB00530,KM12,-5.49
DB01248,DB00188,SKOV3,-5.91
DB04868,DB01229,DU145,9.34
DB01217,DB01033,OVCAR4,-0.6
DB00553,DB00530,CAKI1,2.62
DB00947,DB00188,SKOV3,-3.25
DB01204,DB01143,SKMEL2,0.66
DB00481,DB00444,HCT15,-1.48
DB00481,DB01103,OVCAR4,-1.56
DB00351,DB00563,ACHN,-2.1
DB01217,DB04845,UACC257,0.71
DB00398,DB01041,MALME3M,3.15
DB00648,DB04845,T47D,0.58
DB00947,DB00399,UACC257,0.32
DB00675,DB01268,MDAMB468,-2.15
DB01033,DB00188,OVCAR4,-1.56
DB00437,DB01030,OVCAR4,-1.8
DB00755,DB01041,NCIH522,-0.74
DB00480,DB01254,LOXIMVI,-9.49
DB01259,DB00290,UACC257,1.01
DB00619,DB00290,UACC257,-0.02
DB06813,DB01041,786O,-1.1
DB01005,DB00553,CAKI1,-2.61
DB01248,DB01030,NCIH226,-11.3
DB01268,DB00563,BT549,-5.8
DB00351,DB00563,HL60,11.46
DB00694,DB01254,NCIH226,-5.03
DB06813,DB00437,NCIH226,-2.65
DB01229,DB00290,A498,-4.75
DB04868,DB01229,PC3,2.26
DB00399,DB01217,SKMEL2,-7.27
DB00481,DB00928,KM12,2.22
DB04868,DB00290,MALME3M,-0.36
DB00987,DB01217,MDAMB468,-2.9
DB00724,DB00530,UACC62,1.62
DB01254,DB00947,KM12,0.35
DB01006,DB00437,HCT15,-2.8
DB00437,DB00530,OVCAR8,-1.56
DB00290,DB00262,KM12,-2.17
DB04868,DB01268,CAKI1,4.68
DB00755,DB00619,PC3,-0.26
DB00481,DB01268,MDAMB231,1.82
DB01254,DB01268,SKMEL28,8.95
DB01030,DB04845,SW620,-7.81
DB01006,DB01041,DU145,8.72
DB00482,DB00399,NCIH226,-3.11
DB00928,DB01254,MDAMB231,-4.4
DB00351,DB00290,K562,1.29
DB00290,DB01143,RPMI8226,-4.11
DB01006,DB01143,SNB19,4.43
DB00482,DB00553,T47D,6.24
DB00648,DB01041,MDAMB231,0.06
DB00755,DB01143,LOXIMVI,3.72
DB01103,DB00724,U251MG,5.53
DB01229,DB00648,A498,-1.34
DB00724,DB01030,DU145,-2.76
DB00481,DB01103,MDAMB468,-2.21
DB00987,DB00928,NCIH23,-3.65
DB00481,DB00317,IGROV1,-0.28
DB00482,DB00262,MCF7,-1.87
DB00399,DB01217,HT29,0.74
DB00987,DB04845,HCT15,-0.19
DB00987,DB01073,CAKI1,-3.45
DB01206,DB01254,NCIH23,1.49
DB01217,DB01143,A549,-1.4
DB01006,DB01268,A498,1.44
DB00755,DB00619,NCIH226,-2.07
DB01259,DB00724,RPMI8226,-2.8
DB01254,DB00290,HS578T,-3.21
DB00755,DB00530,OVCAR4,-1.23
DB00619,DB01033,SKMEL5,-5.83
DB00724,DB00262,SF295,-4.37
DB00290,DB06813,COLO205,-6.23
DB01268,DB01041,MALME3M,1.46
DB01103,DB00724,HT29,2.48
DB00290,DB00947,MDAMB231,-17.55
DB01005,DB01033,T47D,-4.98
DB00481,DB00544,A498,0.33
DB01217,DB01143,MOLT4,1.24
DB00987,DB01259,PC3,-2.25
DB00481,DB00398,MCF7,-5.37
DB00755,DB01268,BT549,5.79
DB00398,DB00724,K562,6.48
DB00928,DB00290,MDAMB468,-2.77
DB00444,DB01217,SKMEL5,-0.21
DB01073,DB00262,HS578T,1.11
DB01217,DB01143,MCF7,6.45
DB01073,DB01041,NCIH23,3.73
DB00482,DB01248,DU145,8.21
DB01254,DB00530,ACHN,3.29
DB00755,DB04868,MCF7,-4.37
DB01006,DB01005,NCIH460,-1.7
DB01268,DB00262,MCF7,-2.16
DB00444,DB01143,NCIH23,-3.32
DB00290,DB00563,CAKI1,-3.25
DB00755,DB00437,HCT15,-2.67
DB00755,DB01103,SKMEL28,1.8
DB00398,DB00399,NCIH522,-0.14
DB01041,DB00262,SW620,-3.33
DB00987,DB01033,SKMEL5,-7.14
DB01006,DB00619,DU145,1.18
DB01143,DB04845,MALME3M,1.81
DB04868,DB00437,RPMI8226,-5.45
DB01073,DB00188,786O,0.86
DB00619,DB01248,ACHN,11.43
DB00481,DB00444,BT549,-6.33
DB00851,DB01143,SKMEL28,8.46
DB04868,DB00553,NCIH23,-4.43
DB00317,DB00290,SNB19,-5.26
DB00481,DB01206,BT549,-2.57
DB00437,DB01143,PC3,3.34
DB01259,DB00290,OVCAR4,-0.25
DB00444,DB01254,MOLT4,11.22
DB01006,DB00437,SNB19,0.8
DB01033,DB04845,K562,-0.5
DB00563,DB01103,SW620,-1.94
DB01254,DB00947,HL60,-0.58
DB00928,DB00398,NCIH460,-2.57
DB01254,DB01030,KM12,-3.41
DB00444,DB01254,NCIH460,4.93
DB01005,DB00437,SF295,-1
DB00290,DB00437,HL60,-1.14
DB06813,DB01041,A549,2.94
DB00648,DB01103,K562,3.46
DB01259,DB01030,A498,-6.86
DB00619,DB00553,PC3,0.74
DB01268,DB00553,ACHN,4.16
DB00619,DB00290,HCT116,5.96
DB00481,DB01073,A549,3.49
DB01073,DB01248,MOLT4,1.27
DB00481,DB01217,A549,2.22
DB00399,DB01103,NCIH322,-3.69
DB00675,DB01254,OVCAR4,6.02
DB01103,DB00262,SW620,2.6
DB04868,DB00399,DU145,1.98
DB01248,DB00399,SKMEL28,-5.11
DB00399,DB00724,A498,-1.03
DB00553,DB00262,NCIH460,0.41
DB00928,DB01103,ACHN,-1.28
DB00675,DB01169,MCF7,-2.23
DB01006,DB00530,SNB19,0.92
DB00481,DB01169,UACC257,6.41
DB01103,DB00188,SW620,-0.2
DB01206,DB00290,KM12,-15.76
DB06813,DB01143,NCIH522,0.85
DB04868,DB00437,DU145,-0.47
DB00648,DB01041,SKMEL5,0.76
DB01254,DB01268,OVCAR8,-0.16
DB00675,DB01259,CAKI1,6.54
DB00481,DB01103,LOXIMVI,-5.2
DB01006,DB01248,SF295,0.76
DB00398,DB01033,BT549,-7.38
DB01229,DB06813,NCIH322,2.71
DB01073,DB01217,SW620,-2.95
DB01030,DB00262,786O,-0.83
DB01005,DB04868,HS578T,1.8
DB01204,DB00290,HT29,4.27
DB01041,DB01169,U251MG,4.68
DB04868,DB01248,T47D,13.55
DB01005,DB01169,NCIH460,-1.45
DB00928,DB00437,UACC62,0.45
DB00444,DB01254,SKMEL28,-3.2
DB00755,DB00530,SKMEL5,3.66
DB01254,DB06813,SW620,0.47
DB01073,DB01005,BT549,-0.96
DB01217,DB00928,SW620,-9.49
DB01217,DB00188,786O,1.51
DB00724,DB01030,786O,2.03
DB01143,DB00530,OVCAR8,-0.7
DB00675,DB00648,CAKI1,-0.37
DB00290,DB04845,A549,-2.39
DB00482,DB00290,A498,-4.31
DB04868,DB01259,OVCAR8,1.73
DB00619,DB01217,U251MG,-0.75
DB00755,DB00619,A498,1.88
DB00675,DB00724,COLO205,-9.62
DB00675,DB00399,SKOV3,-0.81
DB00987,DB01259,HS578T,-2.35
DB00755,DB01254,NCIH460,2.14
DB01206,DB01143,NCIH322,-2.52
DB01248,DB01033,K562,-1.88
DB01033,DB01143,UACC257,-5.73
DB00648,DB00947,LOXIMVI,2.23
DB01248,DB00188,U251MG,-7.69
DB01204,DB00290,MOLT4,13.92
DB00755,DB01143,NCIH23,-1.21
DB01006,DB01259,UACC62,3.57
DB00290,DB01143,A549,16.15
DB01229,DB01143,KM12,14.5
DB04868,DB01041,CAKI1,5.22
DB00437,DB01030,T47D,4
DB01254,DB00648,SW620,-0.87
DB01254,DB04845,UACC257,2.52
DB01259,DB01103,MCF7,-4.65
DB01229,DB00530,HCT15,3.73
DB06813,DB00262,IGROV1,0.24
DB00987,DB00530,SNB19,1.9
DB00619,DB04845,SKMEL5,2.65
DB01248,DB01259,SF295,12.37
DB01248,DB04845,SKMEL5,3.63
DB06813,DB00262,MDAMB468,-1.01
DB00928,DB01169,A498,0.47
DB01229,DB01030,U251MG,-4.57
DB00482,DB00648,NCIH226,0.84
DB01005,DB00530,HT29,-1.44
DB00928,DB06813,LOXIMVI,3.1
DB00480,DB01143,IGROV1,-1.49
DB00482,DB01143,MDAMB231,1.35
DB01006,DB00530,MDAMB468,1.08
DB00317,DB01254,SKOV3,5.08
DB00398,DB04845,HCT116,1.92
DB00694,DB00290,MDAMB468,-5.64
DB00398,DB01143,PC3,-0.94
DB01259,DB00262,A549,-3.79
DB01268,DB06813,NCIH23,0.15
DB00437,DB00262,SNB19,-3.88
DB00398,DB00648,786O,6.02
DB00399,DB01041,A498,-2.63
DB00928,DB00724,KM12,-11.76
DB01073,DB00648,PC3,-2.15
DB00675,DB01259,HT29,2.52
DB00648,DB00530,UACC62,0.01
DB01033,DB01103,SKMEL28,-3.09
DB00290,DB00398,K562,-5.28
DB00947,DB01143,U251MG,3.07
DB00481,DB00987,A549,1.27
DB01268,DB01169,HCT116,2.47
DB00755,DB04845,NCIH23,5.16
DB00947,DB00553,NCIH522,2.57
DB00481,DB00642,PC3,0.84
DB00290,DB01030,KM12,1.87
DB01254,DB01033,SKMEL5,9.06
DB00482,DB01005,PC3,-0.42
DB01259,DB00724,SKMEL2,-2.59
DB01248,DB01143,SNB19,-8.14
DB01006,DB06813,IGROV1,3.3
DB00987,DB00530,NCIH460,1.36
